user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,83,18.15,18.29125
True,piano,80,80,18.3,18.44125
True,piano,80,83,18.45,18.59125
True,piano,80,80,18.6,18.74125
False,piano,80,52,18.6,19.16875
False,piano,80,56,18.6,19.16875
False,piano,80,59,18.6,19.16875
True,piano,80,78,18.75,18.89125
True,piano,80,76,18.9,19.04125
True,piano,80,73,19.05,19.19125
True,piano,80,73,19.2,19.34125
False,piano,80,45,19.2,19.48375
True,piano,80,73,19.35,19.63375
False,piano,80,52,19.5,19.78375
True,piano,80,73,19.65,19.79125
True,piano,80,73,19.8,20.08375
False,piano,80,57,19.8,20.36875
False,piano,80,61,19.8,20.36875
False,piano,80,64,19.8,20.36875
True,piano,80,71,20.1,20.38375
True,piano,80,73,20.4,20.82625
True,piano,80,73,20.85,21.13375
False,piano,80,61,21.0,21.56875
True,piano,80,73,21.45,21.59125
False,piano,80,42,21.6,21.88375
True,piano,80,73,21.75,22.03375
False,piano,80,54,21.9,22.18375
True,piano,80,73,22.05,22.19125
True,piano,80,73,22.2,22.48375
False,piano,80,58,22.2,22.76875
False,piano,80,61,22.2,22.76875
False,piano,80,64,22.2,22.76875
True,piano,80,71,22.5,22.78375
True,piano,80,73,22.8,23.36875
False,piano,80,61,23.4,23.96875
True,piano,80,74,23.85,24.13375
False,piano,80,47,24.0,24.28375
True,piano,80,74,24.15,24.43375
False,piano,80,54,24.3,24.58375
True,piano,80,74,24.6,24.88375
False,piano,80,57,24.6,25.16875
False,piano,80,59,24.6,25.16875
False,piano,80,62,24.6,25.16875
True,piano,80,73,24.9,25.18375
True,piano,80,74,25.2,25.62625
True,piano,80,74,25.65,25.93375
False,piano,80,54,25.8,26.08375
False,piano,80,59,26.1,26.38375
True,piano,80,74,26.25,26.39125
False,piano,80,47,26.4,26.54125
True,piano,80,74,26.55,26.69125
True,piano,80,74,26.7,26.98375
False,piano,80,54,26.7,26.98375
True,piano,80,74,27.0,27.28375
False,piano,80,59,27.0,27.56875
False,piano,80,62,27.0,27.56875
False,piano,80,66,27.0,27.56875
True,piano,80,73,27.3,27.58375
True,piano,80,76,27.6,28.16875
True,piano,80,71,28.2,28.62625
False,piano,80,59,28.2,28.48375
False,piano,80,49,28.5,28.78375
True,piano,80,73,28.65,28.79125
True,piano,80,69,28.8,28.94125
False,piano,80,50,28.8,29.08375
True,piano,80,73,28.95,29.23375
False,piano,80,54,29.1,29.38375
True,piano,80,73,29.25,29.39125
True,piano,80,71,29.4,29.68375
False,piano,80,57,29.4,29.96875
False,piano,80,62,29.4,29.96875
True,piano,80,69,29.7,29.98375
True,piano,80,69,30.0,30.56875
False,piano,80,57,30.6,31.16875
True,piano,80,71,31.05,31.19125
True,piano,80,73,31.2,31.34125
False,piano,80,49,31.2,31.48375
True,piano,80,73,31.35,31.63375
False,piano,80,52,31.5,31.78375
True,piano,80,73,31.65,31.79125
True,piano,80,71,31.8,32.36875
False,piano,80,57,31.8,32.36875
False,piano,80,61,31.8,32.36875
False,piano,80,64,31.8,32.36875
True,piano,80,69,32.4,32.96875
True,piano,80,64,33.0,33.42625
False,piano,80,57,33.0,33.56875
True,piano,80,71,33.45,33.59125
True,piano,80,73,33.6,34.16875
False,piano,80,40,33.6,33.88375
False,piano,80,52,33.9,34.18375
False,piano,80,52,34.2,34.76875
False,piano,80,57,34.2,34.76875
False,piano,80,59,34.2,34.76875
True,piano,80,64,34.5,35.35375
False,piano,80,57,35.4,35.96875
False,piano,80,40,36.0,36.28375
False,piano,80,52,36.3,36.58375
False,piano,80,52,36.6,37.73875
False,piano,80,56,36.6,37.73875
False,piano,80,59,36.6,37.73875
False,piano,80,52,37.8,38.36875
True,piano,80,73,38.25,38.39125
False,piano,80,45,38.4,38.68375
True,piano,80,73,38.55,38.69125
False,piano,80,52,38.7,38.98375
True,piano,80,73,38.85,38.99125
True,piano,80,73,39.0,39.28375
False,piano,80,57,39.0,39.56875
False,piano,80,61,39.0,39.56875
False,piano,80,64,39.0,39.56875
True,piano,80,71,39.3,39.58375
True,piano,80,73,39.6,40.02625
True,piano,80,73,40.05,40.19125
True,piano,80,61,40.2,40.62625
True,piano,80,73,40.65,40.79125
False,piano,80,42,40.8,41.08375
True,piano,80,73,40.95,41.23375
False,piano,80,54,41.1,41.38375
True,piano,80,73,41.4,41.68375
False,piano,80,58,41.4,41.96875
False,piano,80,61,41.4,41.96875
False,piano,80,64,41.4,41.96875
True,piano,80,71,41.7,41.98375
True,piano,80,73,42.0,42.56875
False,piano,80,61,42.6,43.16875
True,piano,80,74,43.05,43.19125
False,piano,80,47,43.2,43.48375
True,piano,80,74,43.35,43.63375
False,piano,80,54,43.5,43.78375
True,piano,80,74,43.8,44.08375
False,piano,80,57,43.8,44.36875
False,piano,80,59,43.8,44.36875
False,piano,80,62,43.8,44.36875
True,piano,80,73,44.1,44.38375
True,piano,80,74,44.4,44.82625
True,piano,80,74,44.85,44.99125
False,piano,80,54,45.0,45.28375
False,piano,80,59,45.3,45.58375
True,piano,80,74,45.45,45.59125
False,piano,80,47,45.6,45.88375
True,piano,80,74,45.9,46.18375
False,piano,80,54,45.9,46.18375
True,piano,80,74,46.2,46.48375
False,piano,80,59,46.2,46.76875
False,piano,80,62,46.2,46.76875
False,piano,80,66,46.2,46.76875
True,piano,80,73,46.5,46.78375
True,piano,80,76,46.8,47.36875
True,piano,80,74,47.4,47.68375
False,piano,80,59,47.4,47.68375
False,piano,80,49,47.7,47.98375
True,piano,80,73,47.85,47.99125
False,piano,80,50,48.0,48.28375
True,piano,80,73,48.15,48.29125
False,piano,80,54,48.3,48.58375
True,piano,80,73,48.45,48.59125
True,piano,80,71,48.6,49.16875
False,piano,80,57,48.6,49.16875
False,piano,80,62,48.6,49.16875
True,piano,80,69,49.2,49.76875
False,piano,80,57,49.8,50.08375
False,piano,80,57,50.1,50.38375
True,piano,80,71,50.25,50.39125
True,piano,80,68,50.4,50.54125
True,piano,80,73,50.4,50.54125
False,piano,80,49,50.4,50.68375
True,piano,80,73,50.55,50.69125
True,piano,80,71,50.7,50.84125
False,piano,80,52,50.7,50.98375
True,piano,80,73,50.85,50.99125
True,piano,80,71,51.0,51.28375
False,piano,80,57,51.0,51.56875
False,piano,80,61,51.0,51.56875
False,piano,80,64,51.0,51.56875
True,piano,80,69,51.3,51.58375
True,piano,80,69,51.6,52.16875
True,piano,80,64,52.2,52.48375
False,piano,80,57,52.2,52.76875
True,piano,80,71,52.5,52.64125
True,piano,80,73,52.65,52.79125
False,piano,80,40,52.8,53.08375
False,piano,80,52,53.1,53.38375
False,piano,80,52,53.4,53.96875
False,piano,80,57,53.4,53.96875
False,piano,80,59,53.4,53.96875
True,piano,80,64,53.7,54.55375
False,piano,80,57,54.6,55.16875
False,piano,80,40,55.2,55.48375
False,piano,80,52,55.5,55.78375
False,piano,80,52,55.8,56.93875
False,piano,80,56,55.8,56.93875
False,piano,80,59,55.8,56.93875
False,piano,80,52,57.0,57.56875
True,piano,96,76,57.6,58.16875
True,piano,96,81,57.6,58.16875
True,piano,96,85,57.6,58.16875
False,piano,96,57,57.6,57.88375
False,piano,96,52,57.9,58.18375
False,piano,96,57,58.2,58.76875
False,piano,96,61,58.2,58.76875
False,piano,96,64,58.2,58.76875
True,piano,96,74,58.8,59.36875
True,piano,96,78,58.8,59.36875
True,piano,96,83,58.8,59.36875
False,piano,96,45,59.1,59.38375
True,piano,96,64,59.4,59.96875
True,piano,96,69,59.4,59.96875
False,piano,96,57,59.4,59.68375
False,piano,96,52,59.7,59.98375
True,piano,96,73,60.0,60.56875
True,piano,96,76,60.0,60.56875
True,piano,96,81,60.0,60.56875
False,piano,96,44,60.0,60.28375
False,piano,96,52,60.3,60.58375
True,piano,96,64,60.6,60.88375
True,piano,96,68,60.6,60.88375
False,piano,96,56,60.6,60.88375
False,piano,96,59,60.6,60.88375
True,piano,96,71,60.9,61.18375
True,piano,96,76,60.9,61.18375
True,piano,96,73,61.2,61.62625
True,piano,96,78,61.2,61.62625
True,piano,96,76,61.65,61.79125
True,piano,96,81,61.65,61.79125
False,piano,96,52,61.8,62.08375
True,piano,96,78,62.1,62.38375
True,piano,96,81,62.1,62.38375
True,piano,96,83,62.1,62.38375
False,piano,96,52,62.4,62.54125
False,piano,96,56,62.4,62.54125
False,piano,96,59,62.4,62.54125
False,piano,96,54,62.55,62.69125
False,piano,96,57,62.55,62.69125
True,piano,96,73,62.7,62.84125
True,piano,96,78,62.7,62.84125
True,piano,96,61,62.85,63.13375
False,piano,96,54,62.85,63.13375
False,piano,96,57,62.85,63.13375
False,piano,96,52,63.15,63.29125
False,piano,96,54,63.15,63.29125
False,piano,96,52,63.3,63.58375
True,piano,96,61,63.6,64.73875
False,piano,96,54,63.6,64.73875
False,piano,96,57,63.6,64.73875
False,piano,96,52,64.8,64.94125
False,piano,96,56,64.8,64.94125
False,piano,96,59,64.8,64.94125
False,piano,96,54,64.95,65.23375
False,piano,96,57,64.95,65.23375
True,piano,96,61,65.25,65.67625
False,piano,96,54,65.25,65.67625
False,piano,96,57,65.25,65.67625
False,piano,96,52,65.7,65.98375
False,piano,96,56,65.7,65.98375
True,piano,96,61,66.0,67.13875
False,piano,96,54,66.0,67.13875
False,piano,96,57,66.0,67.13875
True,piano,96,78,67.2,68.33875
True,piano,96,81,67.2,68.33875
True,piano,96,83,67.2,68.33875
True,piano,96,86,67.2,68.33875
False,piano,96,50,67.2,67.48375
False,piano,96,54,67.5,67.78375
False,piano,96,57,67.8,68.08375
False,piano,96,62,67.8,68.08375
False,piano,96,50,68.1,68.38375
True,piano,96,76,68.4,69.53875
True,piano,96,81,68.4,69.53875
True,piano,96,85,68.4,69.53875
False,piano,96,49,68.4,68.68375
False,piano,96,52,68.7,68.98375
False,piano,96,57,69.0,69.56875
False,piano,96,61,69.0,69.56875
False,piano,96,64,69.0,69.56875
True,piano,96,74,69.6,70.16875
True,piano,96,78,69.6,70.16875
True,piano,96,83,69.6,70.16875
False,piano,96,47,69.6,69.88375
False,piano,96,54,69.9,70.18375
False,piano,96,59,70.2,70.48375
False,piano,96,62,70.2,70.48375
True,piano,96,74,70.5,70.78375
True,piano,96,78,70.5,70.78375
True,piano,96,83,70.5,70.78375
False,piano,96,47,70.5,70.78375
True,piano,96,74,70.8,71.22625
True,piano,96,78,70.8,71.22625
True,piano,96,83,70.8,71.22625
False,piano,96,45,70.8,71.08375
False,piano,96,52,71.1,71.38375
True,piano,96,73,71.25,71.53375
True,piano,96,76,71.25,71.53375
True,piano,96,81,71.25,71.53375
False,piano,96,57,71.4,71.68375
False,piano,96,61,71.4,71.68375
True,piano,96,81,71.7,71.98375
True,piano,96,85,71.7,71.98375
False,piano,96,45,71.7,71.98375
True,piano,96,76,72.0,72.42625
True,piano,96,81,72.0,72.42625
True,piano,96,85,72.0,72.42625
False,piano,96,40,72.0,72.28375
False,piano,96,52,72.3,72.58375
True,piano,96,83,72.45,72.73375
False,piano,96,57,72.6,72.88375
True,piano,96,83,72.9,73.18375
False,piano,96,64,72.9,73.46875
True,piano,96,76,73.2,73.48375
True,piano,96,80,73.2,73.48375
True,piano,96,83,73.2,73.48375
False,piano,96,52,73.5,73.78375
True,piano,96,76,73.65,73.79125
True,piano,96,81,73.65,73.79125
False,piano,96,57,73.8,74.08375
True,piano,96,76,74.1,74.38375
True,piano,96,81,74.1,74.38375
False,piano,96,52,74.1,74.38375
True,piano,96,81,74.4,74.68375
True,piano,96,85,74.4,74.68375
True,piano,96,88,74.4,74.68375
False,piano,96,40,74.4,74.68375
False,piano,96,52,74.7,74.98375
True,piano,96,81,74.85,74.99125
True,piano,96,85,74.85,74.99125
True,piano,96,88,74.85,74.99125
True,piano,96,68,75.0,75.28375
False,piano,96,56,75.0,75.56875
True,piano,96,76,75.3,75.58375
True,piano,96,83,75.3,75.58375
True,piano,96,76,75.6,76.73875
True,piano,96,83,75.6,76.73875
False,piano,96,59,75.6,76.73875
False,piano,96,68,75.6,76.73875
True,piano,96,85,76.8,77.22625
False,piano,96,45,76.8,77.08375
False,piano,96,52,77.1,77.38375
True,piano,96,80,77.25,77.53375
False,piano,96,57,77.4,77.96875
False,piano,96,61,77.4,77.96875
False,piano,96,64,77.4,77.96875
True,piano,96,80,77.7,77.98375
True,piano,96,80,78.0,78.42625
False,piano,96,45,78.3,78.58375
True,piano,96,81,78.45,78.59125
True,piano,96,64,78.6,78.88375
True,piano,96,69,78.6,78.88375
False,piano,96,57,78.6,78.88375
True,piano,96,76,78.9,79.18375
False,piano,96,52,78.9,79.18375
True,piano,96,83,79.2,79.62625
False,piano,96,44,79.2,79.48375
False,piano,96,52,79.5,79.78375
True,piano,96,80,79.65,79.79125
False,piano,96,56,79.8,80.36875
False,piano,96,59,79.8,80.36875
False,piano,96,64,79.8,80.36875
True,piano,96,80,80.1,80.38375
True,piano,96,80,80.4,80.82625
True,piano,96,81,80.85,80.99125
False,piano,96,52,81.0,81.56875
True,piano,96,76,81.3,81.58375
True,piano,96,78,81.6,82.02625
False,piano,96,52,81.6,81.74125
False,piano,96,56,81.6,81.74125
False,piano,96,59,81.6,81.74125
False,piano,96,54,81.75,82.03375
True,piano,96,61,82.05,82.33375
True,piano,96,73,82.05,82.33375
False,piano,96,54,82.05,82.33375
False,piano,96,57,82.05,82.33375
False,piano,96,54,82.35,82.49125
False,piano,96,57,82.35,82.49125
True,piano,96,73,82.5,82.78375
False,piano,96,40,82.5,82.78375
False,piano,96,52,82.5,82.78375
True,piano,96,73,82.8,83.22625
False,piano,96,54,82.8,83.36875
False,piano,96,57,82.8,83.36875
False,piano,96,61,82.8,83.36875
True,piano,96,76,83.25,83.67625
True,piano,96,71,83.7,83.98375
True,piano,96,73,84.0,84.42625
False,piano,96,52,84.0,84.14125
False,piano,96,56,84.0,84.14125
False,piano,96,59,84.0,84.14125
False,piano,96,54,84.15,84.43375
False,piano,96,57,84.15,84.43375
True,piano,96,64,84.45,84.87625
False,piano,96,45,84.45,84.87625
False,piano,96,49,84.45,84.87625
False,piano,96,54,84.45,84.87625
True,piano,96,64,84.9,85.18375
False,piano,96,47,84.9,85.18375
False,piano,96,52,84.9,85.18375
False,piano,96,56,84.9,85.18375
True,piano,96,66,85.2,85.34125
False,piano,96,49,85.2,85.48375
False,piano,96,54,85.2,85.48375
False,piano,96,57,85.2,85.48375
True,piano,96,61,85.35,85.63375
True,piano,96,64,85.35,85.63375
True,piano,96,69,85.65,86.36125
False,piano,96,57,85.65,86.36125
True,piano,96,66,86.4,86.96875
True,piano,96,71,86.4,86.96875
True,piano,96,74,86.4,86.96875
False,piano,96,50,86.4,86.68375
False,piano,96,54,86.7,86.98375
True,piano,96,62,87.0,87.28375
False,piano,96,57,87.0,87.28375
True,piano,96,68,87.3,87.44125
True,piano,96,73,87.3,87.44125
False,piano,96,50,87.3,87.58375
True,piano,96,66,87.45,87.59125
True,piano,96,71,87.45,87.59125
True,piano,96,74,87.45,87.59125
True,piano,96,64,87.6,88.16875
True,piano,96,69,87.6,88.16875
True,piano,96,73,87.6,88.16875
False,piano,96,49,87.6,87.88375
False,piano,96,52,87.9,88.18375
True,piano,96,61,88.2,88.76875
False,piano,96,57,88.2,88.76875
False,piano,96,47,88.8,89.08375
False,piano,96,54,89.1,89.38375
False,piano,96,59,89.4,89.68375
False,piano,96,62,89.4,89.68375
False,piano,96,47,89.7,89.98375
True,piano,96,78,90.0,90.28375
True,piano,96,81,90.0,90.28375
True,piano,96,85,90.0,90.28375
False,piano,96,45,90.0,90.28375
True,piano,96,76,90.3,90.58375
False,piano,96,52,90.3,90.58375
True,piano,96,78,90.6,90.88375
True,piano,96,81,90.6,90.88375
True,piano,96,85,90.6,90.88375
False,piano,96,57,90.6,90.88375
False,piano,96,61,90.6,90.88375
True,piano,96,76,90.9,91.18375
False,piano,96,45,90.9,91.18375
True,piano,96,76,91.2,91.76875
True,piano,96,80,91.2,91.76875
True,piano,96,83,91.2,91.76875
False,piano,96,40,91.2,91.48375
False,piano,96,52,91.5,91.78375
False,piano,96,57,91.8,92.36875
True,piano,96,64,92.1,92.66875
False,piano,96,59,92.4,92.68375
False,piano,96,52,92.7,92.98375
False,piano,96,57,93.0,93.28375
False,piano,96,52,93.3,93.58375
False,piano,96,40,93.6,93.88375
False,piano,96,52,93.9,94.18375
False,piano,96,56,94.2,94.48375
False,piano,96,52,94.5,94.78375
True,piano,96,68,94.8,95.93875
False,piano,96,56,94.8,95.93875
False,piano,96,59,94.8,95.93875
